claim_id,equipment_id,dispatch_id,part_id,claim_date,claim_amount,approved_amount,status,denial_reason,claim_notes
CLM-9613,EQ-7224,DISP-10741,PRT-2093,2023-07-27,2364.87,0.0,Rejected,Unauthorized modification detected,Claim for replacement part PRT-2093 under equipment warranty.
CLM-9594,EQ-7116,DISP-12955,PRT-2051,04-04-2024,229.71,NULL,Pending,,Claim for replacement part PRT-2051 under equipment warranty.
CLM-10119,EQ-6126,DISP-11400,,03-22-2023,2022.91,0.0,Rejected,Warranty expired prior to claim date,Claim for replacement part N/A under equipment warranty.
CLM-9624,EQ-6833,,,2022/04/19,1644.87,NULL,Under Review,,Claim for replacement part N/A under equipment warranty.
CLM-9254,EQ-5827,DISP-11010,PRT-2074,2024/04/24,3779.2,3779.2,APPROVED,N/A,   Claim for replacement part PRT-2074 under equipment warranty.
CLM-9185,EQ-6291,DISP-12044,PRT-2095,06-29-2022,2759.94,NULL,Under Review,,Claim for replacement part PRT-2095 under equipment warranty.
CLM-9471,EQ-6889,DISP-13030,PRT-2108,2021-10-09T00:00:00Z,4772.08,NULL,Under Review,,Claim for replacement part PRT-2108 under equipment warranty.
CLM-9902,EQ-6664,DISP-14102,PRT-2022,2023-01-15,2098.5,0.0,Rejected,Improper installation by non-certified party,Claim for replacement part PRT-2022 under equipment warranty.
CLM-9310,EQ-7422,DISP-14913,PRT-2075,2023-12-23T00:00:00Z,2321.34,0.0,Rejected,Unauthorized modification detected,   Claim for replacement part PRT-2075 under equipment warranty.
CLM-9609,EQ-6853,DISP-11872,,2022-03-23,1064.24,584.23,Under Review,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9750,EQ-5286,,PRT-2030,2024-07-28,182.76,0.0,Rejected,Improper installation by non-certified party,  Claim for replacement part PRT-2030 under equipment warranty.  
CLM-9832,EQ-7335,DISP-12926,PRT-2118,09-25-2022,4774.62,4774.62,Approved,N/A,Claim for replacement part PRT-2118 under equipment warranty.
CLM-9155,EQ-6755,DISP-10418,PRT-2053,11/18/2023,1124.55,0.0,Rejected,Normal wear and tear excluded,Claim for replacement part PRT-2053 under equipment warranty.
CLM-10027,EQ-6553,DISP-14990,PRT-2069,2024-07-04,4173.36,3947.64,Approved,N/A,Claim for replacement part PRT-2069 under equipment warranty.
CLM-10137,EQ-6823,DISP-13095,PRT-2070,07/07/2023,1810.45,NULL,Pending,<p></p>,Claim for replacement part PRT-2070 under equipment warranty.
CLM-10082,EQ-5071,DISP-14744,PRT-2130,12/22/2022,2657.41,2657.41,Approved,N/A,Claim for replacement part PRT-2130 under equipment warranty.
CLM-9455,EQ-5922,DISP-13637,PRT-2146,2022/04/15,1746.91,0.0,Rejected,Normal wear and tear excluded,Claim for replacement part PRT-2146 under equipment warranty.
CLM-9953,EQ-7149,DISP-12984,PRT-2076,03/07/2024,2010.79,1384.92,APPROVED,N/A,Claim for replacement part PRT-2076 under equipment warranty.
CLM-9560,EQ-6035,DISP-12686,PRT-2015,2023-02-02,1066.74,0.0,Rejected,<strong>Improper installation by non-certified party</strong>,Claim for replacement part PRT-2015 under equipment warranty.
CLM-9947,EQ-7149,DISP-12768,PRT-2138,2024-02-17T00:00:00Z,1836.1,1836.1,Approved,<html>N/A</html>,Claim for replacement part PRT-2138 under equipment warranty.
CLM-9428,EQ-5314,,PRT-2033,2023-05-18T00:00:00Z,191.38,0.0,Rejected,Warranty expired prior to claim date,Claim for replacement part PRT-2033 under equipment warranty.
CLM-9666,EQ-5477,DISP-12998,PRT-2011,03/15/2024,1799.4,1799.4,Approved,N/A,  Claim for replacement part PRT-2011 under equipment warranty.  
CLM-9078,EQ-5701,NULL,PRT-2080,11/02/2021,1960.74,1960.74,Approved,N/A,Claim for replacement part PRT-2080 under equipment warranty.
CLM-10036,EQ-6659,DISP-10409,PRT-2124,02/12/2023,315.69,315.69,APPROVED,<b>N/A</b>,Claim for replacement part PRT-2124 under equipment warranty.
CLM-9167,EQ-5939,DISP-13918,PRT-2094,01/16/2024,3618.67,3618.67,Approved,N/A,   Claim for replacement part PRT-2094 under equipment warranty.
CLM-9490,EQ-5655,DISP-12666,PRT-2120,11-18-2023,1739.63,1739.63,Approved,N/A,Claim for replacement part PRT-2120 under equipment warranty.
CLM-9781,EQ-5107,DISP-13609,PRT-2140,11/19/2021,3721.97,3721.97,Approved,N/A,Claim   for   replacement   part   PRT-2140   under   equipment   warranty.
CLM-9413,EQ-7450,DISP-11349,PRT-2150,10/04/2021,502.78,502.78,Approved,N/A,Claim for replacement part PRT-2150 under equipment warranty.
CLM-9908,EQ-5365,DISP-11237,PRT-2020,2022/03/06,1804.42,1804.42,APPROVED,N/A,Claim for replacement part PRT-2020 under equipment warranty.
CLM-9634,EQ-6627,,,2022-11-04,4562.83,NULL,Under Review,,Claim for replacement part N/A under equipment warranty.
CLM-9617,EQ-7211,DISP-12753,,11-13-2023,387.09,NULL,Under Review,,Claim for replacement part N/A under equipment warranty.
CLM-9477,EQ-6442,,,03/03/2022,1335.45,1335.45,APPROVED,N/A,Claim for replacement part N/A under equipment warranty.
CLM-10040,EQ-7365,,PRT-2111,2022-01-03T00:00:00Z,708.31,NULL,Under Review,<html></html>,Claim for replacement part PRT-2111 under equipment warranty.
CLM-9796,EQ-5478,DISP-12440,PRT-2093,2024-02-06,1866.6,NULL,Pending,,Claim for replacement part PRT-2093 under equipment warranty.
CLM-10013,EQ-5199,DISP-12661,PRT-2135,2022-09-15T00:00:00Z,4395.07,0.0,Rejected,<b>Unauthorized modification detected</b>,Claim for replacement part PRT-2135 under equipment warranty.
CLM-9446,EQ-6389,DISP-10709,PRT-2091,07-12-2024,3678.7,NULL,Pending,,Claim for replacement part PRT-2091 under equipment warranty.
CLM-9800,EQ-6324,DISP-13581,PRT-2027,2024-02-11T00:00:00Z,4797.58,0.0,Rejected,<html>Warranty expired prior to claim date</html>,Claim for replacement part PRT-2027 under equipment warranty.
CLM-9620,EQ-5478,,PRT-2009,2024-07-27,158.92,NULL,Under Review,,Claim for replacement part PRT-2009 under equipment warranty.
CLM-9019,EQ-6871,,PRT-2037,08/03/2021,475.67,NULL,Pending,,Claim for replacement part PRT-2037 under equipment warranty.
CLM-9645,EQ-5952,DISP-13181,PRT-2074,11/10/2021,526.97,526.97,APPROVED,N/A,Claim for replacement part PRT-2074 under equipment warranty.
CLM-9177,EQ-7256,DISP-11982,,04-10-2024,4653.3,4653.3,Approved,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9136,EQ-6002,DISP-12545,PRT-2060,2022/06/03,399.77,399.77,APPROVED,N/A,Claim for replacement part PRT-2060 under equipment warranty.
CLM-9710,EQ-6099,DISP-11260,PRT-2118,12/31/2023,2779.77,NULL,Pending,<html><body></body></html>,Claim   for   replacement   part   PRT-2118   under   equipment   warranty.
CLM-9192,EQ-5079,DISP-12230,PRT-2031,2022-08-03T00:00:00Z,292.82,292.82,APPROVED,N/A,Claim for replacement part PRT-2031 under equipment warranty.
CLM-9635,EQ-5357,DISP-14877,PRT-2052,12/20/2022,1464.68,0.0,Rejected,<strong>Normal wear and tear excluded</strong>,Claim for replacement part PRT-2052 under equipment warranty.
CLM-10146,EQ-5112,,,04/11/2022,1629.25,NULL,Under Review,,Claim for replacement part N/A under equipment warranty.
CLM-9860,EQ-7426,DISP-10755,PRT-2067,2024/03/09,4550.91,NULL,Pending,,Claim for replacement part PRT-2067 under equipment warranty.
CLM-9473,EQ-7132,DISP-14120,,03/13/2022,1907.89,NULL,Under Review,,Claim for replacement part N/A under equipment warranty.
CLM-9782,EQ-5177,DISP-10692,PRT-2149,08/27/2023,4181.62,0.0,Rejected,Improper installation by non-certified party,Claim for replacement part PRT-2149 under equipment warranty.
CLM-9550,EQ-6780,DISP-14200,PRT-2039,04/15/2022,1476.07,NULL,Pending,,Claim for replacement part PRT-2039 under equipment warranty.
CLM-9060,EQ-6032,DISP-10411,,09/25/2022,2577.36,NULL,Pending,,  Claim for replacement part N/A under equipment warranty.  
CLM-9963,EQ-7265,DISP-12177,PRT-2115,2023-09-24T00:00:00Z,3215.99,NULL,Pending,,Claim for replacement part PRT-2115 under equipment warranty.
CLM-9625,EQ-7327,DISP-11242,PRT-2114,2022-05-01,4441.67,4441.67,APPROVED,N/A,Claim for replacement part PRT-2114 under equipment warranty.
CLM-9059,EQ-5536,DISP-11919,PRT-2095,11-13-2021,2372.85,0.0,Rejected,Unauthorized modification detected,Claim for replacement part PRT-2095 under equipment warranty.
CLM-9126,EQ-6637,DISP-13185,PRT-2038,05/20/2022,1504.09,NULL,Under Review,,Claim for replacement part PRT-2038 under equipment warranty.
CLM-9850,EQ-6814,,PRT-2009,2023-10-24T00:00:00Z,2686.68,2686.68,APPROVED,N/A,Claim for replacement part PRT-2009 under equipment warranty.
CLM-9216,EQ-5409,DISP-11841,PRT-2059,01/12/2022,1323.7,0.0,Rejected,Warranty expired prior to claim date,Claim for replacement part PRT-2059 under equipment warranty.
CLM-9253,EQ-5043,DISP-12849,PRT-2040,2023-05-11,2259.32,2259.32,Approved,<b>N/A</b>,Claim for replacement part PRT-2040 under equipment warranty.
CLM-9175,EQ-5790,DISP-11430,,09/16/2023,3135.35,3135.35,APPROVED,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9381,EQ-6451,DISP-11983,PRT-2148,01/20/2022,3440.96,2357.17,Approved,N/A,Claim for replacement part PRT-2148 under equipment warranty.
CLM-10151,EQ-5372,,,10/20/2022,3198.2,0.0,Rejected,Normal wear and tear excluded,Claim for replacement part N/A under equipment warranty.
CLM-9565,EQ-6494,DISP-12101,PRT-2085,08/20/2023,3650.54,3650.54,Approved,<strong>N/A</strong>,Claim for replacement part PRT-2085 under equipment warranty.
CLM-9353,EQ-5711,,,12/16/2022,690.13,NULL,Pending,,Claim for replacement part N/A under equipment warranty.
CLM-9054,EQ-6440,DISP-13738,PRT-2134,06-21-2023,1176.51,0.0,Rejected,Improper installation by non-certified party,Claim for replacement part PRT-2134 under equipment warranty.
CLM-9290,EQ-6078,DISP-11341,PRT-2053,05/22/2023,2715.29,2715.29,Approved,N/A,Claim for replacement part PRT-2053 under equipment warranty.
CLM-9470,EQ-6003,DISP-12199,,12/15/2023,3879.52,1986.26,Approved,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9101,EQ-6512,DISP-12541,PRT-2040,07/30/2023,4182.33,0.0,Rejected,Warranty expired prior to claim date,Claim for replacement part PRT-2040 under equipment warranty.
CLM-10020,EQ-7239,DISP-10996,PRT-2103,09/14/2021,1256.42,NULL,Under Review,,Claim for replacement part PRT-2103 under equipment warranty.
CLM-9457,EQ-6736,DISP-14851,PRT-2124,10-23-2023,2259.4,1567.53,Approved,N/A,Claim for replacement part PRT-2124 under equipment warranty.
CLM-9204,EQ-5038,DISP-10062,PRT-2045,04/05/2024,2095.2,NULL,Pending,<strong></strong>,Claim for replacement part PRT-2045 under equipment warranty.
CLM-9366,EQ-6078,,,09/20/2023,3470.65,3470.65,APPROVED,N/A,   Claim for replacement part N/A under equipment warranty.
CLM-10085,EQ-7004,DISP-13348,,2021/10/25,3530.12,NULL,Pending,,Claim for replacement part N/A under equipment warranty.
CLM-10021,EQ-6742,DISP-11257,PRT-2134,2023/12/01,2242.43,2242.43,APPROVED,N/A,Claim for replacement part PRT-2134 under equipment warranty.
CLM-9621,EQ-6338,DISP-13928,PRT-2049,2022/05/03,4382.16,NULL,Pending,,Claim for replacement part PRT-2049 under equipment warranty.
CLM-9598,EQ-5476,DISP-14339,,05/05/2022,1485.18,NULL,Under Review,,Claim for replacement part N/A under equipment warranty.
CLM-10041,EQ-7225,DISP-14771,,02-06-2022,1829.74,0.0,Rejected,<strong>Improper installation by non-certified party</strong>,  Claim for replacement part N/A under equipment warranty.  
CLM-9681,EQ-7025,DISP-11632,PRT-2005,06/17/2024,500.68,NULL,Pending,,Claim for replacement part PRT-2005 under equipment warranty.
CLM-9899,EQ-7362,,PRT-2028,2022-07-10T00:00:00Z,1585.83,1585.83,APPROVED,N/A,Claim for replacement part PRT-2028 under equipment warranty.
CLM-9052,EQ-6244,DISP-14596,,2021-08-22,3987.65,3987.65,Approved,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9633,EQ-7200,DISP-11040,,07/01/2022,2526.66,2526.66,Approved,N/A,   Claim for replacement part N/A under equipment warranty.
CLM-9577,EQ-5399,NULL,PRT-2103,2022-08-30T00:00:00Z,1002.3,NULL,Pending,,Claim for replacement part PRT-2103 under equipment warranty.
CLM-9327,EQ-6540,DISP-11021,,08/19/2021,3410.38,3410.38,APPROVED,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9780,EQ-7051,DISP-11486,,02-23-2023,3478.45,NULL,Under Review,,  Claim for replacement part N/A under equipment warranty.  
CLM-9731,EQ-5735,DISP-11438,PRT-2074,02/21/2023,3439.57,NULL,Under Review,,Claim for replacement part PRT-2074 under equipment warranty.
CLM-9759,EQ-5506,DISP-11803,PRT-2083,2023-10-25T00:00:00Z,757.64,463.67,Approved,N/A,Claim for replacement part PRT-2083 under equipment warranty.
CLM-9674,EQ-7132,DISP-11427,PRT-2030,2023-03-20,352.49,352.49,APPROVED,<html>N/A</html>,Claim for replacement part PRT-2030 under equipment warranty.
CLM-9300,EQ-7347,DISP-13512,PRT-2055,2022-06-18T00:00:00Z,883.78,0.0,Rejected,Unauthorized modification detected,Claim for replacement part PRT-2055 under equipment warranty.
CLM-9393,EQ-6952,DISP-11631,,11/16/2022,3409.08,NULL,Pending,,Claim for replacement part N/A under equipment warranty.
CLM-9346,EQ-6454,DISP-12335,,05/25/2022,250.69,250.69,APPROVED,N/A,Claim for replacement part N/A under equipment warranty.
CLM-10101,EQ-5133,DISP-14077,PRT-2104,03-25-2022,856.91,856.91,Approved,<b>N/A</b>,Claim for replacement part PRT-2104 under equipment warranty.
CLM-9701,EQ-6469,DISP-11921,PRT-2133,09-13-2023,1027.2,NULL,Pending,,Claim for replacement part PRT-2133 under equipment warranty.
CLM-9347,EQ-7041,DISP-14842,PRT-2133,2022/10/04,1758.33,1758.33,Approved,N/A,Claim for replacement part PRT-2133 under equipment warranty.
CLM-9623,EQ-5688,DISP-10965,PRT-2027,01-30-2024,1309.04,0.0,Rejected,Warranty expired prior to claim date,Claim for replacement part PRT-2027 under equipment warranty.
CLM-9521,EQ-5832,DISP-13491,PRT-2088,2023-07-08,2432.73,NULL,Under Review,,Claim for replacement part PRT-2088 under equipment warranty.
CLM-9103,EQ-5098,,PRT-2103,10/23/2022,713.42,713.42,APPROVED,N/A,Claim for replacement part PRT-2103 under equipment warranty.
CLM-10073,EQ-5592,DISP-12366,PRT-2134,02-28-2022,381.77,0.0,Rejected,Unauthorized modification detected,Claim for replacement part PRT-2134 under equipment warranty.
CLM-9690,EQ-7276,DISP-14947,PRT-2109,2022/01/26,3072.51,3072.51,Approved,N/A,Claim   for   replacement   part   PRT-2109   under   equipment   warranty.
CLM-9584,EQ-6384,,PRT-2056,2021-11-02T00:00:00Z,894.65,0.0,Rejected,Warranty expired prior to claim date,Claim for replacement part PRT-2056 under equipment warranty.
CLM-9456,EQ-5555,DISP-14932,,2021/10/09,4594.42,NULL,Pending,,Claim for replacement part N/A under equipment warranty.
CLM-9879,EQ-6564,DISP-14663,PRT-2125,01-29-2024,2671.75,NULL,Pending,,Claim for replacement part PRT-2125 under equipment warranty.
CLM-9020,EQ-6258,DISP-12625,PRT-2102,03/04/2023,4552.75,NULL,Pending,,Claim for replacement part PRT-2102 under equipment warranty.
CLM-9024,EQ-6426,,   ,2022-03-10,3416.69,0.0,Rejected,Improper installation by non-certified party,Claim for replacement part N/A under equipment warranty.
CLM-9137,EQ-7471,,PRT-2118,08/30/2023,212.27,0.0,Rejected,<html>Unauthorized modification detected</html>,Claim for replacement part PRT-2118 under equipment warranty.
CLM-9845,EQ-6225,DISP-11193,PRT-2146,09-26-2023,1832.69,1832.69,Under Review,N/A,Claim for replacement part PRT-2146 under equipment warranty.
CLM-10179,EQ-7354,DISP-14245,PRT-2130,09/23/2022,3468.95,NULL,Under Review,,Claim for replacement part PRT-2130 under equipment warranty.
CLM-10148,EQ-5862,DISP-11373,,12-11-2023,2547.13,NULL,Under Review,,Claim for replacement part N/A under equipment warranty.
CLM-9074,EQ-7248,DISP-12499,,2022-06-18,744.59,744.59,APPROVED,<html>N/A</html>,Claim for replacement part N/A under equipment warranty.
CLM-9184,EQ-6270,DISP-12386,PRT-2078,2023/08/16,1066.62,1066.62,Approved,N/A,Claim for replacement part PRT-2078 under equipment warranty.
CLM-9433,EQ-5362,DISP-11677,PRT-2049,07-15-2022,1013.07,NULL,Pending,,Claim for replacement part PRT-2049 under equipment warranty.
CLM-9026,EQ-5814,DISP-14167,PRT-2102,01/27/2023,3066.16,3066.16,Approved,<html><body>N/A</body></html>,Claim for replacement part PRT-2102 under equipment warranty.
CLM-9792,EQ-6109,,,2023-07-26,3232.79,3232.79,APPROVED,N/A,Claim for replacement part N/A under equipment warranty.
CLM-10155,EQ-6875,DISP-14761,,08/24/2023,1236.77,0.0,Rejected,Improper installation by non-certified party,Claim for replacement part N/A under equipment warranty.
CLM-9094,EQ-5329,,PRT-2062,11/05/2023,719.09,NULL,Under Review,,Claim for replacement part PRT-2062 under equipment warranty.
CLM-9286,EQ-6411,DISP-13855,,2022-06-19,3712.6,NULL,Under Review,<p></p>,Claim for replacement part N/A under equipment warranty.
CLM-9107,EQ-5454,DISP-12250,PRT-2033,2023-01-26T00:00:00Z,4500.18,4500.18,APPROVED,<html>N/A</html>,Claim for replacement part PRT-2033 under equipment warranty.
CLM-9118,EQ-6504,,PRT-2100,2023-12-20T00:00:00Z,172.37,NULL,Pending,,Claim for replacement part PRT-2100 under equipment warranty.
CLM-9611,EQ-6892,DISP-11028,PRT-2024,01/07/2024,2478.93,NULL,Pending,,Claim for replacement part PRT-2024 under equipment warranty.
CLM-9801,EQ-7012,DISP-11317,PRT-2137,03-07-2023,590.04,NULL,Under Review,,Claim for replacement part PRT-2137 under equipment warranty.
CLM-9055,EQ-6350,DISP-11916,,2023-07-31,4225.15,4225.15,APPROVED,<html><body>N/A</body></html>,   Claim for replacement part N/A under equipment warranty.
CLM-10046,EQ-6690,,PRT-2054,05/26/2024,2089.45,NULL,Under Review,,  Claim for replacement part PRT-2054 under equipment warranty.  
CLM-9030,EQ-6291,DISP-10814,PRT-2060,2023-08-11T00:00:00Z,2932.65,0.0,Rejected,Unauthorized modification detected,Claim for replacement part PRT-2060 under equipment warranty.
CLM-10056,EQ-6776,,PRT-2115,07/07/2023,1615.82,1615.82,Approved,N/A,Claim for replacement part PRT-2115 under equipment warranty.
CLM-9661,EQ-6237,DISP-11402,PRT-2051,02/13/2024,616.85,616.85,APPROVED,N/A,Claim for replacement part PRT-2051 under equipment warranty.
CLM-9061,EQ-7328,DISP-10527,PRT-2082,07/13/2022,1648.92,1648.92,APPROVED,N/A,Claim for replacement part PRT-2082 under equipment warranty.  
CLM-9297,EQ-5705,DISP-10261,PRT-2131,2024/05/25,4523.65,4523.65,APPROVED,N/A,Claim for replacement part PRT-2131 under equipment warranty.
CLM-9241,EQ-6972,DISP-11574,,08-18-2021,1684.42,NULL,Pending,,Claim for replacement part N/A under equipment warranty.
CLM-10097,EQ-6673,DISP-10986,PRT-2111,05/13/2022,210.44,0.0,Rejected,Warranty expired prior to claim date,Claim for replacement part PRT-2111 under equipment warranty.
CLM-9426,EQ-6825,DISP-10095,PRT-2042,2024/03/11,4044.2,4044.2,APPROVED,N/A,Claim for replacement part PRT-2042 under equipment warranty.
CLM-9703,EQ-7460,DISP-10653,PRT-2078,04/28/2024,4649.13,4649.13,APPROVED,N/A,Claim for replacement part PRT-2078 under equipment warranty.
CLM-9574,EQ-5625,DISP-10996,PRT-2129,03/28/2024,505.43,0.0,Rejected,Warranty expired prior to claim date,Claim for replacement part PRT-2129 under equipment warranty.
CLM-10145,EQ-5432,,PRT-2052,2022-12-26,201.74,201.74,Approved,N/A,Claim for replacement part PRT-2052 under equipment warranty.
CLM-10180,EQ-7357,DISP-13351,,08-20-2024,4681.07,4681.07,APPROVED,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9745,EQ-7152,,PRT-2102,12/23/2022,1054.6,1054.6,APPROVED,N/A,Claim for replacement part PRT-2102 under equipment warranty.
CLM-10117,EQ-6028,DISP-11271,PRT-2085,2023-08-21T00:00:00Z,4105.87,0.0,Rejected,Unauthorized modification detected,Claim for replacement part PRT-2085 under equipment warranty.
CLM-10079,EQ-7388,DISP-12536,,2022-02-05T00:00:00Z,464.5,464.5,APPROVED,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9627,EQ-5294,DISP-13929,PRT-2038,2022/08/10,860.84,860.84,APPROVED,N/A,Claim for replacement part PRT-2038 under equipment warranty.
CLM-9258,EQ-7079,DISP-12219,PRT-2025,2022-07-07,1740.15,0.0,Rejected,Warranty expired prior to claim date,Claim for replacement part PRT-2025 under equipment warranty.
CLM-9436,EQ-5945,DISP-14842,PRT-2082,2023/09/26,1372.97,750.11,APPROVED,N/A,Claim for replacement part PRT-2082 under equipment warranty.
CLM-10012,EQ-5112,DISP-11828,PRT-2060,2023-10-24T00:00:00Z,1361.35,NULL,Pending,,Claim for replacement part PRT-2060 under equipment warranty.
CLM-9655,EQ-6155,DISP-14720,PRT-2050,01/17/2023,1279.66,NULL,Pending,,Claim for replacement part PRT-2050 under equipment warranty.
CLM-10134,EQ-6534,DISP-11687,PRT-2028,03/17/2023,2769.65,2769.65,Approved,N/A,Claim for replacement part PRT-2028 under equipment warranty.
CLM-9915,EQ-6552,DISP-11604,PRT-2086,2022-09-29T00:00:00Z,1339.34,1339.34,APPROVED,N/A,Claim for replacement part PRT-2086 under equipment warranty.
CLM-9367,EQ-7351,DISP-12068,PRT-2009,02/05/2023,2820.59,NULL,Pending,,Claim   for   replacement   part   PRT-2009   under   equipment   warranty.
CLM-10037,EQ-5908,DISP-12356,,2022-03-12T00:00:00Z,3134.61,NULL,Under Review,,Claim for replacement part N/A under equipment warranty.
CLM-9217,EQ-5520,DISP-11550,PRT-2138,2021-11-04,162.13,162.13,APPROVED,N/A,   Claim for replacement part PRT-2138 under equipment warranty.
CLM-9789,EQ-5312,DISP-10955,PRT-2146,2021-09-15,2695.47,NULL,Pending,,Claim for replacement part PRT-2146 under equipment warranty.
